[2025-07-10 10:29:12] EVENTO: PROCESSO HABILITADO | Filial: Filial B | SKU: 237478 | Processo ID: P-20250710-0001 | Dia Processo: 0 | Qtde: 141.37 kg | Usuário: SISTEMA | Info: Etapa do Dia 0 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial B | SKU: 237506 | Processo ID: P-20250711-0004 | Dia Processo: 2 | Qtde: 126.56 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 237508 | Processo ID: P-20250711-0005 | Dia Processo: 1 | Qtde: 149.88 kg | Usuário: SISTEMA | Info: Etapa do Dia 1 marcada como Atrasada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial B | SKU: 237508 | Processo ID: P-20250711-0005 | Dia Processo: 2 | Qtde: 149.88 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 237511 | Processo ID: P-20250711-0006 | Dia Processo: 1 | Qtde: 130.31 kg | Usuário: SISTEMA | Info: Etapa do Dia 1 marcada como Atrasada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial B | SKU: 237511 | Processo ID: P-20250711-0006 | Dia Processo: 2 | Qtde: 130.31 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 384706 | Processo ID: P-20250711-0007 | Dia Processo: 1 | Qtde: 114.49 kg | Usuário: SISTEMA | Info: Etapa do Dia 1 marcada como Atrasada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial B | SKU: 384706 | Processo ID: P-20250711-0007 | Dia Processo: 2 | Qtde: 114.49 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 237496 | Processo ID: P-20250711-0008 | Dia Processo: 1 | Qtde: 136.97 kg | Usuário: SISTEMA | Info: Etapa do Dia 1 marcada como Atrasada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial B | SKU: 237496 | Processo ID: P-20250711-0008 | Dia Processo: 2 | Qtde: 136.97 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial A | SKU: 237478 | Processo ID: P-20250711-0009 | Dia Processo: 2 | Qtde: 141.41 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237497 | Processo ID: P-20250711-0010 | Dia Processo: 1 | Qtde: 120.53 kg | Usuário: SISTEMA | Info: Etapa do Dia 1 marcada como Atrasada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial A | SKU: 237497 | Processo ID: P-20250711-0010 | Dia Processo: 2 | Qtde: 120.53 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237479 | Processo ID: P-20250711-0011 | Dia Processo: 1 | Qtde: 166.13 kg | Usuário: SISTEMA | Info: Etapa do Dia 1 marcada como Atrasada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial A | SKU: 237479 | Processo ID: P-20250711-0011 | Dia Processo: 2 | Qtde: 166.13 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237506 | Processo ID: P-20250711-0012 | Dia Processo: 1 | Qtde: 126.56 kg | Usuário: SISTEMA | Info: Etapa do Dia 1 marcada como Atrasada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial A | SKU: 237506 | Processo ID: P-20250711-0012 | Dia Processo: 2 | Qtde: 126.56 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237508 | Processo ID: P-20250711-0013 | Dia Processo: 1 | Qtde: 149.88 kg | Usuário: SISTEMA | Info: Etapa do Dia 1 marcada como Atrasada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial A | SKU: 237508 | Processo ID: P-20250711-0013 | Dia Processo: 2 | Qtde: 149.88 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237511 | Processo ID: P-20250711-0014 | Dia Processo: 1 | Qtde: 130.31 kg | Usuário: SISTEMA | Info: Etapa do Dia 1 marcada como Atrasada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial A | SKU: 237511 | Processo ID: P-20250711-0014 | Dia Processo: 2 | Qtde: 130.31 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 384706 | Processo ID: P-20250711-0015 | Dia Processo: 1 | Qtde: 114.49 kg | Usuário: SISTEMA | Info: Etapa do Dia 1 marcada como Atrasada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial A | SKU: 384706 | Processo ID: P-20250711-0015 | Dia Processo: 2 | Qtde: 114.49 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:02] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237496 | Processo ID: P-20250711-0016 | Dia Processo: 1 | Qtde: 136.97 kg | Usuário: SISTEMA | Info: Etapa do Dia 1 marcada como Atrasada.
[2025-07-11 12:31:02] EVENTO: PROCESSO HABILITADO | Filial: Filial A | SKU: 237496 | Processo ID: P-20250711-0016 | Dia Processo: 2 | Qtde: 136.97 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 habilitada.
[2025-07-11 12:31:05] EVENTO: MOVIMENTAÇÃO INICIADA | Filial: Filial A | SKU: 237478 | Processo ID: P-20250711-0009 | Dia Processo: 2 | Qtde: 141.41 kg | Usuário: movimentador1 | Info: Início da movimentação para o dia 2 do ciclo.
[2025-07-11 12:31:07] EVENTO: MOVIMENTAÇÃO CONFIRMADA | Filial: Filial A | SKU: 237478 | Processo ID: P-20250711-0009 | Dia Processo: 2 | Qtde: 141.41 kg | Usuário: movimentador1 | Info: Confirmação da movimentação para o dia 2 do ciclo.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 237478 | Processo ID: P-20250711-0001 | Dia Processo: 2 | Qtde: 141.41 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 237497 | Processo ID: P-20250711-0002 | Dia Processo: 2 | Qtde: 120.53 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 237479 | Processo ID: P-20250711-0003 | Dia Processo: 2 | Qtde: 166.13 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 237506 | Processo ID: P-20250711-0004 | Dia Processo: 2 | Qtde: 126.56 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 237508 | Processo ID: P-20250711-0005 | Dia Processo: 2 | Qtde: 149.88 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 237511 | Processo ID: P-20250711-0006 | Dia Processo: 2 | Qtde: 130.31 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 384706 | Processo ID: P-20250711-0007 | Dia Processo: 2 | Qtde: 114.49 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial B | SKU: 237496 | Processo ID: P-20250711-0008 | Dia Processo: 2 | Qtde: 136.97 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237497 | Processo ID: P-20250711-0010 | Dia Processo: 2 | Qtde: 120.53 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237479 | Processo ID: P-20250711-0011 | Dia Processo: 2 | Qtde: 166.13 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237506 | Processo ID: P-20250711-0012 | Dia Processo: 2 | Qtde: 126.56 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237508 | Processo ID: P-20250711-0013 | Dia Processo: 2 | Qtde: 149.88 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237511 | Processo ID: P-20250711-0014 | Dia Processo: 2 | Qtde: 130.31 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 384706 | Processo ID: P-20250711-0015 | Dia Processo: 2 | Qtde: 114.49 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
[2025-07-11 12:31:11] EVENTO: PROCESSO ATRASADO | Filial: Filial A | SKU: 237496 | Processo ID: P-20250711-0016 | Dia Processo: 2 | Qtde: 136.97 kg | Usuário: SISTEMA | Info: Etapa do Dia 2 marcada como Atrasada.
